구,lat,lng
성동구,37.54717507,127.0223501
성동구,37.54093943,127.0147456
성동구,37.56181571,127.046747
성동구,37.5445462,127.0573736
성동구,37.54817447,127.0532505
성동구,37.56632182,127.045409
성동구,37.56342271,127.0369648
성동구,37.55908246,127.0320544
성동구,37.56121742,127.0458646
성동구,37.54217275,127.0094881
성동구,37.5640345,127.031267
성동구,37.55413024,127.0248941
성동구,37.55918517,127.0349643
성동구,37.545907,127.0108117
성동구,37.56670257,127.0513055
성동구,37.54654382,127.0539607
성동구,37.54640122,127.0443491
성동구,37.54203211,127.0496882
성동구,37.53954163,127.0540237
성동구,37.54542874,127.0469481
성동구,37.55101104,127.0685468
성동구,37.55021984,127.0244981
성동구,37.54364027,127.0134149
성동구,37.5448578,127.0160673
성동구,37.56600312,127.024007
성동구,37.5644462,127.0358921
성동구,37.56108184,127.030512
성동구,37.56461275,127.0553294
성동구,37.55313662,127.0334014
성동구,37.53626031,127.0521771
성동구,37.56395923,127.0358722
성동구,37.5669601,127.0411491
성동구,37.55821767,127.0293475
성북구,37.58848901,127.011781
성북구,37.58802073,127.0121429
성북구,37.60375521,127.0222037
성북구,37.59568296,127.0340923
성북구,37.59822065,126.9944829
성북구,37.61048624,127.0194557
성북구,37.60669169,127.0272911
성북구,37.61118859,127.0159763
성북구,37.6102844,127.0152428
성북구,37.61178726,127.0243767
성북구,37.61158475,127.0383638
성북구,37.53050717,126.8415913
성북구,37.60900163,127.0310132
성북구,37.61336466,127.0541015
성북구,37.60505817,127.0309905
성북구,37.61285678,127.0186168
성북구,37.60477383,127.0406257
성북구,37.59801223,127.0105364
성북구,37.61221291,127.0621608
성북구,37.60510538,127.0156114
성북구,37.60917932,127.0544721
성북구,37.58037584,127.0228048
성북구,37.59883585,127.0043294
성북구,37.5986269,127.0128676
성북구,37.5842302,127.0139749
성북구,37.60412664,127.0370419
성북구,37.61146166,127.0138629
성북구,37.61347396,127.0654922
성북구,37.61296955,127.0614234
성북구,37.60633892,127.0177822
성북구,37.61385565,127.0102952
성북구,37.60995927,127.0264414
성북구,37.59105271,127.0032483
성북구,37.59282016,127.0010497
성북구,37.58933686,127.0147398
성북구,37.6077321,126.9591595
성북구,37.60497334,127.0505857
성북구,37.59094075,127.0222411
성북구,37.59817032,127.0297551
성북구,37.60873899,127.0220069
성북구,37.60906781,127.0153655
성북구,37.55000134,127.098123
성북구,37.60005917,127.0139264
성북구,37.59882719,127.0136237
성북구,37.58581896,127.0213758
성북구,37.6011664,127.0230636
성북구,37.56886407,126.9071105
성북구,37.61545543,127.0510616
성북구,37.61053692,127.0357622
성북구,37.60477383,127.0406257
성북구,37.5961398,127.037435
성북구,37.59648802,127.0362609
성북구,37.5982026,127.0370531
성북구,37.62231028,127.0475627
성북구,37.61406947,127.0436682
성북구,37.6157898,127.0435886
성북구,37.6094114,127.0039545
성북구,37.60143428,127.0166407
성북구,37.61336215,127.007021
성북구,37.60474095,127.0105829
성북구,37.60643172,127.0104819
성북구,37.60665335,127.0194499
성북구,37.60120377,127.0349592
성북구,37.5990314,127.035222
성북구,37.5990314,127.035222
성북구,37.61175536,127.0107763
성북구,37.60482928,127.0346478
성북구,37.48730413,126.889598
성북구,37.58286768,127.0191137
성북구,37.59086202,127.0451125
성북구,37.586259,127.0193244
성북구,37.59559781,127.0138089
성북구,37.59558967,127.0121197
성북구,37.60120274,127.0123705
성북구,37.58221304,127.0141416
송파구,37.5101335,127.1157679
송파구,37.51592732,127.0996432
송파구,37.49962347,127.1375091
송파구,37.49867798,127.1266099
송파구,37.49467422,127.1086491
송파구,37.49557772,127.1217594
송파구,37.4935326,127.146824
송파구,37.49693819,127.143303
송파구,37.4935326,127.146824
송파구,37.49638571,127.1225211
송파구,37.5084119,127.0811374
송파구,37.4750201,127.136567
송파구,37.47176041,127.0881053
송파구,37.50081551,127.1456767
송파구,37.4991909,127.1529327
송파구,37.50005435,127.1394918
송파구,37.51889593,127.115509
송파구,37.5044872,127.1262231
송파구,37.50235782,127.0866942
송파구,37.50356529,127.1036861
송파구,37.50759958,127.1350103
송파구,37.53973508,127.1179048
송파구,37.49601274,127.1499544
송파구,37.49683885,127.1485322
송파구,37.496855,127.1497802
송파구,37.49007127,127.1241789
송파구,37.48987846,127.1108941
송파구,37.51097748,127.1239065
송파구,37.51455243,127.1144492
송파구,37.49593438,127.1359566
송파구,37.50684121,127.0912943
송파구,37.49775174,127.1414889
송파구,37.48349409,127.1197511
송파구,37.51889593,127.115509
송파구,37.49999503,127.1348515
송파구,37.52781185,127.1173554
송파구,37.5072682,127.0942189
송파구,37.49233228,127.1566451
송파구,37.50221953,127.1168475
송파구,37.50309253,127.0788491
송파구,37.5066307,127.1352373
송파구,37.50625438,127.1093064
송파구,37.50231606,127.1167353
송파구,37.4808353,127.1304785
송파구,37.47475906,127.1392698
송파구,37.51210257,127.0823945
송파구,37.5223926,127.102983
송파구,37.48116507,127.1439372
송파구,37.49847753,127.1598321
송파구,37.47966715,127.1393219
송파구,37.49118233,127.1151209
송파구,37.4942737,127.134902
송파구,37.49579305,127.1499774
송파구,37.49526348,127.1343478
송파구,37.57174834,126.8232974
송파구,37.50471274,127.1418199
송파구,37.51544723,127.1343264
송파구,37.4972446,127.1474438
송파구,37.52636373,127.1079574
송파구,37.53049393,127.1195898
송파구,37.4968489,127.1488513
송파구,37.51330132,127.0941042
송파구,37.52015847,127.1122307
송파구,37.51811765,127.1006386
송파구,37.50867282,127.0770893
송파구,37.50614091,127.084327
송파구,37.51198105,127.0870421
송파구,37.48696736,127.1324391
송파구,37.50921317,127.0725773
송파구,37.48437945,127.1301255
송파구,37.51225244,127.1135035
송파구,37.50775208,127.1131965
송파구,37.49359948,127.1222042
송파구,37.49590903,127.1168819
송파구,37.52928979,127.1179357
송파구,37.50108096,126.9336234
송파구,37.53806987,127.1220726
송파구,37.54902225,126.8344231
송파구,37.4822534,127.1239427
송파구,37.49615684,127.1306745
송파구,37.5154282,127.1208007
송파구,37.4965529,127.1577896
송파구,37.4984398,127.1062278
양천구,37.52816409,126.867022
양천구,37.5104483,126.8618164
양천구,37.50898517,126.8671394
양천구,37.53788877,126.8314886
양천구,37.52597157,126.8565997
양천구,37.51515003,126.8547908
양천구,37.5327627,126.8293463
양천구,37.5226094,126.8454888
양천구,37.5399609,126.8249719
양천구,37.51017141,126.8299397
양천구,37.52517302,126.841513
양천구,37.5201913,126.8319414
양천구,37.57267143,127.0467838
양천구,37.5447082,126.862234
양천구,37.51143648,126.8415149
양천구,37.54614282,126.8717009
양천구,37.5336237,126.8269021
양천구,37.5097494,126.8456957
양천구,37.51355896,126.8302587
양천구,37.5303191,126.8690565
양천구,37.54250898,126.8721113
양천구,37.53896815,126.8654892
양천구,37.54111713,126.8690978
양천구,37.53858309,126.8271748
양천구,37.51093167,126.8330706
양천구,37.52345413,126.8319612
양천구,37.5391555,126.8688116
양천구,37.53349939,126.8757691
양천구,37.54098728,126.8724605
양천구,37.5060181,126.8360553
양천구,37.52187649,126.8347047
양천구,37.5246975,126.8400821
양천구,37.51857583,126.8542882
양천구,37.51706003,126.8643908
양천구,37.51439926,126.8596715
양천구,37.51130148,126.8425705
양천구,37.51372539,126.8338175
양천구,37.54147786,126.8325921
양천구,37.54148386,126.8325952
양천구,37.5193298,126.8349702
양천구,37.5222123,126.8425049
양천구,37.5159767,126.8638554
양천구,37.52364872,126.8496732
양천구,37.53872766,126.865706
양천구,37.54163378,126.8306798
양천구,37.5465825,126.8242049
양천구,37.52187163,126.8266897
양천구,37.50937955,126.8592059
양천구,37.53646908,126.8275072
양천구,37.51279032,126.835803
양천구,37.5144979,126.8574578
양천구,37.51017141,126.8299397
양천구,37.51907269,126.8356052
양천구,37.5207785,126.8466581
양천구,37.50230515,127.0641886
양천구,37.5122367,126.8377279
양천구,37.51919891,126.870564
영등포구,37.4860181,126.902551
영등포구,37.52624684,126.9156261
영등포구,37.49451383,126.9061165
영등포구,37.52600915,126.9001092
영등포구,37.53185974,126.920604
영등포구,37.52308243,126.9214217
영등포구,37.4993227,126.9130543
영등포구,37.55372781,126.8299298
영등포구,37.50163872,126.9052171
영등포구,37.51381439,126.9053812
영등포구,37.52512811,126.8974049
영등포구,37.53100152,126.8970459
영등포구,37.5225023,126.8965347
영등포구,37.4946754,126.903896
영등포구,37.49273981,126.8982505
영등포구,37.49831357,126.8980342
영등포구,37.50431669,126.8960768
영등포구,37.5001728,126.9125071
영등포구,37.51039688,126.9079757
영등포구,37.53176177,126.9047467
영등포구,37.49302905,126.90421
영등포구,37.49943584,126.8962844
영등포구,37.50845059,126.9112765
영등포구,37.50638748,126.9215116
영등포구,37.51888095,126.8885366
영등포구,37.51685383,126.8908928
영등포구,37.51553231,126.8913548
영등포구,37.51451244,126.9033098
영등포구,37.52138533,126.9259953
영등포구,37.5373039,126.8956031
영등포구,37.5225942,126.8964512
영등포구,37.50730069,126.9077512
영등포구,37.52580934,126.9071819
영등포구,37.52449264,126.901423
영등포구,37.53333762,126.8929418
영등포구,37.51116548,126.9214401
영등포구,37.49920628,126.9124302
영등포구,37.50889658,126.8940768
영등포구,37.52366097,126.8882353
영등포구,37.53650136,126.8940394
영등포구,37.49837617,126.8966309
영등포구,37.51769079,126.9346118
영등포구,37.52217929,126.9199164
영등포구,37.52538799,126.9036383
영등포구,37.51466633,126.9093394
영등포구,37.51535082,126.9050567
영등포구,37.5101758,126.8974631
영등포구,37.52032142,126.9284754
영등포구,37.5388423,126.8954467
영등포구,37.52257575,126.8980291
영등포구,37.51365655,126.9170772
영등포구,37.5238208,126.9056687
영등포구,37.53071348,126.9244157
영등포구,37.52217929,126.9199164
영등포구,37.5219546,126.9269734
영등포구,37.53158827,126.9063071
영등포구,37.52138533,126.9259953
영등포구,37.49324869,126.9086731
영등포구,37.49860498,126.9089052
영등포구,37.51966412,126.9399092
영등포구,37.53191448,126.9010777
영등포구,37.5208345,126.93045
용산구,37.53394015,126.9633035
용산구,37.54195219,126.9616935
용산구,37.52388803,126.9803068
용산구,37.52106866,126.9804862
용산구,37.53680003,126.9788228
용산구,37.53365825,126.977571
용산구,37.54571601,126.9730957
용산구,37.55183648,126.9770166
용산구,37.54427779,126.9592536
용산구,37.5311285,127.0040755
용산구,37.5324523,126.9904791
용산구,37.52047772,126.9946528
용산구,37.53807408,126.9639003
용산구,37.55255227,126.9821555
용산구,37.55200494,126.9801399
용산구,37.53411481,127.0038505
용산구,37.5329942,126.9706302
용산구,37.53780199,126.9621139
용산구,37.53610529,126.9675541
용산구,37.54189105,126.9684171
용산구,37.5409822,126.982463
용산구,37.53547356,126.9646299
용산구,37.53435336,126.9515473
용산구,37.526247,126.9524526
용산구,37.5345722,126.9880217
용산구,37.55108615,126.9729114
용산구,37.52806274,127.0022996
용산구,37.55071261,126.982711
용산구,37.54071034,126.9736374
용산구,37.52136132,126.9733009
용산구,37.5454328,126.9662837
용산구,37.55278347,126.9675304
용산구,37.52814037,126.9692277
용산구,37.53485685,127.0002689
용산구,37.5460485,126.9833687
용산구,37.54822541,126.9653651
용산구,37.54190409,126.9901954
용산구,37.54250943,126.9618381
용산구,37.5486994,126.9781527
은평구,37.5999275,126.934917
은평구,37.62369524,126.9166928
은평구,37.60950609,126.9130867
은평구,37.59942275,126.9241273
은평구,37.64049912,126.9214212
은평구,37.47176041,127.0881053
은평구,37.62575995,126.9285068
은평구,37.6025369,126.9167657
은평구,37.59292031,126.9208276
은평구,37.63094456,126.9299087
은평구,37.45309891,126.9089166
은평구,37.59169634,126.908048
은평구,37.60110392,126.9351451
은평구,37.62579478,126.9276185
은평구,37.60478315,126.9259272
은평구,37.61389356,126.920643
은평구,37.61179373,126.9255511
은평구,37.63289092,126.9272326
은평구,37.64269952,126.9179894
은평구,37.6434267,126.9203847
은평구,37.64225983,126.9231411
은평구,37.63261367,126.9237525
은평구,37.59436512,126.9232129
은평구,37.64188769,126.9314849
은평구,37.61481284,126.907915
은평구,37.58505337,126.8993249
은평구,37.64188769,126.9314849
은평구,37.61526019,126.9264047
은평구,37.58970143,126.9231455
은평구,37.61216305,126.9360246
은평구,37.59053397,126.9144185
은평구,37.62570186,126.9207983
은평구,37.6458512,126.9271984
은평구,37.6339628,126.9326815
은평구,37.64887727,126.9298064
은평구,37.64421437,126.9289416
은평구,37.64394268,126.9242814
은평구,37.65516993,126.9483464
은평구,37.56515649,127.087356
은평구,37.59162934,126.9167513
은평구,37.58652911,126.9111421
은평구,37.58417885,126.9073048
은평구,37.6387763,126.9324467
은평구,37.58688137,126.9016463
은평구,37.63678588,126.9354277
은평구,37.58435096,126.9070252
종로구,37.57367553,127.0010345
은평구,37.59804899,126.9121968
은평구,37.60828545,126.9285954
은평구,37.60440325,126.9151009
은평구,37.60308718,126.9087472
은평구,37.63456745,126.9258505
은평구,37.61348925,126.9301638
은평구,37.63013936,126.9199312
은평구,37.61897708,126.9282714
은평구,37.63225077,126.9299823
은평구,37.64784979,126.9298142
은평구,37.63722997,126.9331171
은평구,37.64830048,126.9307523
은평구,37.60782227,126.9211829
은평구,37.60279081,126.9291019
은평구,37.60070182,126.9267495
은평구,37.60038431,126.9295826
은평구,37.58596642,126.9196809
은평구,37.62774443,126.9191841
은평구,37.64172049,126.9189216
은평구,37.58280957,126.9076717
은평구,37.64273488,126.9324058
은평구,37.62739959,126.9340247
은평구,37.61089936,126.918454
은평구,37.64293343,126.9165339
은평구,37.62723251,126.9287917
은평구,37.61503131,126.9160516
은평구,37.6052313,126.909748
은평구,37.6040239,126.9124387
은평구,37.60482928,127.0346478
은평구,37.5983354,126.9160785
은평구,37.63652951,126.9334107
은평구,37.598796,126.919936
은평구,37.61089487,126.9354032
은평구,37.61007616,126.9359632
은평구,37.6198052,126.9128659
은평구,37.6183624,126.9157111
종로구,37.57644191,126.9995673
종로구,37.5675109,126.9655318
종로구,37.57319692,126.9865501
종로구,37.57952736,126.9881512
종로구,37.56886701,126.9678123
종로구,37.56885372,126.9651149
종로구,37.5719379,126.9667814
종로구,37.5765922,126.9749747
종로구,37.57948428,126.978764
종로구,37.57875198,126.9813307
종로구,37.5742161,126.9708729
종로구,37.6123237,126.9801855
종로구,37.575848,126.9567832
종로구,37.57447858,126.9818572
종로구,37.57941984,127.0169835
종로구,37.5735002,127.014366
종로구,37.57693373,126.9601425
종로구,37.58797913,126.984087
종로구,37.56970097,126.9700965
종로구,37.5671402,126.9648733
종로구,37.5748364,126.9697832
종로구,37.57019304,126.9667588
종로구,37.57607257,126.9683689
종로구,37.58103147,126.983694
종로구,37.5764504,126.9664672
종로구,37.59026932,126.9978534
종로구,37.57262058,126.975721
종로구,37.57781832,127.0156255
종로구,37.57261854,127.0169671
종로구,37.5671402,126.9648733
종로구,37.58258598,126.9815674
종로구,37.5885021,126.9932172
종로구,37.5728884,126.9994126
종로구,37.57490771,126.9752074
종로구,37.60717766,126.9695765
종로구,37.57626278,126.9789211
종로구,37.57449585,126.9902352
종로구,37.57697036,127.0043413
종로구,37.58622516,127.001478
종로구,37.57259064,126.979139
종로구,37.5741105,126.9992322
종로구,37.57206209,127.0050321
종로구,37.5743581,127.010939
중구,37.56071415,126.9737756
종로구,37.59037936,126.9659196
종로구,37.58408878,126.9706189
종로구,37.55278347,126.9675304
종로구,37.58027962,126.9706409
종로구,37.57984084,127.0159309
종로구,37.61350293,126.9758979
종로구,37.6307894,126.9265575
종로구,37.58603982,126.9819527
종로구,37.57349235,126.9643741
종로구,37.6077321,126.9591595
종로구,37.5708928,126.9701216
종로구,37.5781153,126.9853128
종로구,37.5709136,126.9739577
종로구,37.5752043,126.9582214
종로구,37.58699421,127.0005336
종로구,37.57191646,126.9619613
중구,37.5610369,126.9805067
중구,37.5563848,127.0108371
중구,37.5557123,126.9928718
중구,37.56445698,127.005035
중구,37.56504654,126.9881843
중구,37.55399915,127.0004913
중구,37.56789111,127.0069281
중구,37.54949484,127.0088734
중구,37.5664602,126.9677352
중구,37.55921997,127.01203
중구,37.55163335,127.0043894
중구,37.5542059,126.9567419
중구,37.5573885,127.0140622
중구,37.55998038,127.0194208
중구,37.56233972,127.0033626
중구,37.56360358,126.9895805
중구,37.56730233,126.9822878
중구,37.56631742,126.9778292
중구,37.55883453,126.9883273
중구,37.56410621,126.9736993
중구,37.56742034,126.9778735
중구,37.5541849,126.9633348
중구,37.56746899,126.9905563
중구,37.55455061,126.9812841
중구,37.56454791,126.9759778
중구,37.5551209,126.9625541
중구,37.55562546,126.9638899
중구,37.56343586,127.0216356
중구,37.56201888,127.014445
중구,37.56109423,127.0135343
중구,37.55254992,127.0109237
중구,37.55128325,127.0076071
중구,37.56171915,127.0189284
중구,37.56508767,126.9888563
중구,37.56538864,126.9727285
중구,37.5616665,126.9746175
중구,37.56206674,126.9995501
중구,37.5637438,126.9701949
중구,37.55947383,126.9735593
중구,37.56379791,126.9975655
중구,37.56599955,126.9731799
중구,37.55631251,127.0159763
중구,37.56054171,126.9962343
중구,37.56428474,126.9889361
중구,37.56757104,126.9709693
중구,37.56438848,126.9884365
중구,37.56070426,127.0021513
중구,37.57041957,127.0192421
중구,37.55726024,126.9789712
중랑구,37.58594603,127.0752657
중랑구,37.5760233,127.0786174
중랑구,37.6152957,127.0889334
중랑구,37.47176041,127.0881053
중랑구,37.57267143,127.0467838
중랑구,37.6192357,127.0812132
중랑구,37.58478172,127.0945969
중랑구,37.6109183,127.0971348
중랑구,37.6099904,127.095156
중랑구,37.6083166,127.0939043
중랑구,37.6108237,127.0923087
중랑구,37.5857347,127.0779115
중랑구,37.57416749,127.0883012
중랑구,37.6069684,127.0966966
중랑구,37.61054952,127.1049355
중랑구,37.59236263,127.0981502
중랑구,37.60148157,127.1063676
중랑구,37.58977103,127.0790279
중랑구,37.58295612,127.088069
중랑구,37.57469791,127.0856068
중랑구,37.58575379,127.0794746
중랑구,37.57900994,127.0869653
중랑구,37.61241654,127.0784803
중랑구,37.60961237,127.0760149
중랑구,37.59983516,127.0871596
중랑구,37.60587165,127.0995057
중랑구,37.60116769,127.0806587
중랑구,37.60283265,127.0761681
중랑구,37.57853081,127.0943534
중랑구,37.6043571,127.0947995
중랑구,37.61532755,127.0834651
중랑구,37.61213555,127.1141893
중랑구,37.6164342,127.1068688
중랑구,37.61655762,127.1097547
중랑구,37.60637049,127.0915882
중랑구,37.60645358,127.0947074
중랑구,37.5946307,127.0975192
중랑구,37.60266318,127.1039257
중랑구,37.6065857,127.1057402
중랑구,37.59205044,127.0748116
중랑구,37.61262629,127.0785209
중랑구,37.59035705,127.088007
중랑구,37.60834023,127.0762678
중랑구,37.60626449,127.0736816
중랑구,37.58735398,127.0875542
중랑구,37.61517065,127.0869063
중랑구,37.5930958,127.0787114
중랑구,37.60266318,127.1039257
중랑구,37.5949713,127.1009158
중랑구,37.59504537,127.0747092
중랑구,37.57335033,127.0891213
중랑구,37.5870711,127.0808276
중랑구,37.6137359,127.0930209
중랑구,37.58007117,127.0934307
중랑구,37.57310253,127.0832674
중랑구,37.5992127,127.0934573
